transactionID,storeID,date,state,season,temperature,weather_condition,category,is_holiday,total_amount,profit_margin,items_count,payment_method,customer_type
TXN003467,ST001,4/8/23,CA,Spring,17.4,Mild,Spring Clothing,FALSE,60.53,0.2146,5,Cash,Regular
TXN003789,ST005,4/8/23,IL,Spring,10.4,Rain,Cleaning Supplies,FALSE,52.52,0.2612,6,Debit Card,New
TXN007703,ST005,4/9/23,IL,Spring,18.5,Partly Cloudy,Cleaning Supplies,FALSE,82.75,0.2677,6,Debit Card,Regular
TXN007795,ST003,4/9/23,NY,Spring,16.6,Rain,Rain Gear,FALSE,46.47,0.2228,5,Credit Card,Premium
TXN003191,ST003,4/9/23,NY,Spring,15.4,Partly Cloudy,Garden Tools,FALSE,35.83,0.1593,5,Cash,Regular
TXN003509,ST005,4/9/23,IL,Spring,15.7,Mild,Allergy Medicine,FALSE,30.97,0.1863,5,Credit Card,Premium
TXN006281,ST005,4/9/23,IL,Spring,14.3,Rain,Allergy Medicine,FALSE,49.21,0.2612,2,Digital Wallet,New
TXN003729,ST001,4/9/23,CA,Spring,12,Mild,Garden Tools,FALSE,130.18,0.2411,14,Debit Card,Regular
TXN009620,ST005,4/9/23,IL,Spring,18.4,Mild,Fall Clothing,FALSE,165.31,0.1814,1,Cash,Premium
TXN007479,ST001,4/9/23,CA,Spring,17.5,Sunny,Allergy Medicine,FALSE,33.86,0.2087,4,Debit Card,Premium
TXN009627,ST004,4/9/23,FL,Spring,20.7,Partly Cloudy,Garden Tools,FALSE,61.63,0.2246,8,Debit Card,Regular
TXN004952,ST003,4/9/23,NY,Spring,13.1,Mild,Rain Gear,FALSE,178.56,0.1844,5,Cash,Regular
TXN004090,ST004,4/9/23,FL,Spring,10.4,Mild,Cleaning Supplies,FALSE,25.85,0.2223,14,Credit Card,Premium
TXN000817,ST001,4/9/23,CA,Spring,26.2,Rain,Spring Clothing,FALSE,48.97,0.2411,9,Credit Card,Regular
TXN000608,ST002,4/9/23,TX,Spring,22.3,Windy,Summer Clothing,FALSE,41.92,0.2271,10,Credit Card,Regular
TXN007298,ST003,4/9/23,NY,Spring,10.5,Partly Cloudy,Swimming Gear,FALSE,23.33,0.1999,14,Debit Card,Regular
TXN001612,ST001,4/9/23,CA,Spring,24.9,Partly Cloudy,Garden Tools,FALSE,77.36,0.1937,9,Credit Card,Premium
TXN009187,ST001,4/9/23,CA,Spring,21.2,Partly Cloudy,Rain Gear,FALSE,41.1,0.2158,3,Digital Wallet,Premium
TXN006046,ST005,4/9/23,IL,Spring,26.3,Rain,Winter Clothing,FALSE,94.39,0.1869,7,Credit Card,New
TXN000281,ST005,4/9/23,IL,Spring,16.2,Rain,Spring Clothing,FALSE,70.88,0.2695,8,Credit Card,Regular
TXN001668,ST003,4/9/23,NY,Spring,18.5,Partly Cloudy,Rain Gear,FALSE,52.11,0.1707,2,Digital Wallet,Premium
TXN003250,ST005,4/9/23,IL,Spring,19.5,Sunny,Garden Tools,FALSE,158.41,0.2018,8,Cash,Regular
TXN003392,ST004,4/9/23,FL,Spring,8.2,Partly Cloudy,Snow Equipment,FALSE,63.23,0.2937,7,Credit Card,New
TXN009224,ST005,4/10/23,IL,Spring,22.5,Partly Cloudy,Allergy Medicine,FALSE,87.45,0.1886,3,Debit Card,Regular
TXN008384,ST002,4/10/23,TX,Spring,17.5,Mild,Garden Tools,FALSE,47.81,0.2846,5,Cash,Regular
TXN005613,ST001,4/10/23,CA,Spring,15.2,Rain,Cleaning Supplies,FALSE,75.23,0.1847,5,Cash,Regular
TXN008092,ST003,4/10/23,NY,Spring,20.4,Rain,Cleaning Supplies,FALSE,87.76,0.1526,5,Digital Wallet,Regular
TXN002729,ST002,4/10/23,TX,Spring,21.5,Partly Cloudy,Spring Clothing,FALSE,72.66,0.2244,2,Credit Card,Regular
TXN000242,ST001,4/10/23,CA,Spring,11.4,Mild,Cleaning Supplies,FALSE,176.95,0.1787,4,Debit Card,Regular
TXN002023,ST005,4/10/23,IL,Spring,11.3,Mild,Rain Gear,FALSE,162.48,0.1835,10,Debit Card,Premium
TXN004319,ST003,4/10/23,NY,Spring,25.3,Partly Cloudy,Spring Clothing,FALSE,34.6,0.2312,11,Digital Wallet,Regular
TXN006616,ST002,4/10/23,TX,Spring,21.4,Partly Cloudy,Outdoor Furniture,FALSE,84.79,0.2835,3,Cash,Regular
TXN007476,ST005,4/10/23,IL,Spring,22.9,Mild,Spring Clothing,FALSE,128.4,0.279,13,Cash,Regular
TXN006203,ST003,4/10/23,NY,Spring,14,Mild,Allergy Medicine,FALSE,55.77,0.2157,12,Cash,Premium
TXN008767,ST001,4/10/23,CA,Spring,23.4,Sunny,Garden Tools,FALSE,36.13,0.2019,3,Credit Card,Regular
TXN006025,ST003,4/10/23,NY,Spring,27.3,Sunny,Rain Gear,FALSE,74.08,0.2338,2,Debit Card,Regular
TXN008954,ST001,4/10/23,CA,Spring,19.5,Clear,Rain Gear,FALSE,111.16,0.155,6,Credit Card,New
TXN008232,ST005,4/10/23,IL,Spring,21.5,Rain,Heaters,FALSE,46.01,0.2363,10,Credit Card,Regular
TXN003497,ST005,4/10/23,IL,Spring,13.8,Partly Cloudy,Air Conditioners,FALSE,66.42,0.2646,5,Digital Wallet,Regular
TXN001295,ST002,4/10/23,TX,Spring,20.5,Mild,Outdoor Furniture,FALSE,40.17,0.2643,14,Credit Card,Premium
TXN008689,ST004,4/10/23,FL,Spring,21.7,Clear,Spring Clothing,FALSE,105.27,0.2369,8,Debit Card,Premium
TXN000907,ST003,4/10/23,NY,Spring,20.1,Humid,Garden Tools,FALSE,59.45,0.168,7,Credit Card,Regular
TXN001492,ST001,4/10/23,CA,Spring,10.6,Rain,Garden Tools,FALSE,51.69,0.1915,3,Cash,New
TXN008836,ST004,4/11/23,FL,Spring,20.6,Partly Cloudy,Home Decor,FALSE,42.89,0.3127,8,Digital Wallet,Regular
TXN008978,ST001,4/11/23,CA,Spring,23.6,Rain,Fall Clothing,FALSE,189.6,0.1791,8,Credit Card,Regular
TXN003844,ST005,4/11/23,IL,Spring,14.3,Rain,Allergy Medicine,FALSE,46.07,0.2688,14,Cash,Premium
TXN009558,ST005,4/11/23,IL,Spring,18.4,Rain,Fall Clothing,FALSE,44.89,0.2595,5,Digital Wallet,Regular
TXN001960,ST002,4/11/23,TX,Spring,21,Mild,Hot Beverages,FALSE,100.97,0.2473,10,Credit Card,Regular
TXN000993,ST002,4/11/23,TX,Spring,12.6,Partly Cloudy,Garden Tools,FALSE,81.8,0.2987,7,Credit Card,Regular
TXN004800,ST003,4/11/23,NY,Spring,25.8,Partly Cloudy,Spring Clothing,FALSE,59.53,0.1662,12,Credit Card,Premium
TXN003874,ST004,4/11/23,FL,Spring,22,Mild,Heaters,FALSE,64.9,0.2333,14,Cash,Premium
TXN007014,ST001,4/11/23,CA,Spring,21.3,Partly Cloudy,Winter Clothing,FALSE,98.96,0.2161,8,Credit Card,Regular
TXN003352,ST003,4/11/23,NY,Spring,16.7,Mild,Garden Tools,FALSE,56.37,0.2236,9,Credit Card,Regular
TXN009304,ST001,4/11/23,CA,Spring,22,Rain,Rain Gear,FALSE,24.66,0.185,5,Debit Card,Regular
TXN005083,ST004,4/11/23,FL,Spring,14.2,Rain,Garden Tools,FALSE,25.65,0.2923,13,Digital Wallet,Regular
TXN009880,ST002,4/11/23,TX,Spring,22.4,Mild,Spring Clothing,FALSE,90.61,0.2497,10,Debit Card,Regular
TXN002443,ST003,4/11/23,NY,Spring,18.9,Partly Cloudy,Summer Clothing,FALSE,87.63,0.2259,13,Cash,Regular
TXN001059,ST005,4/11/23,IL,Spring,22.5,Humid,Garden Tools,FALSE,76.2,0.2425,2,Cash,Regular
TXN002091,ST002,4/11/23,TX,Spring,23.3,Rain,Rain Gear,FALSE,27.14,0.2286,9,Credit Card,Regular
TXN001091,ST003,4/11/23,NY,Spring,26,Partly Cloudy,Winter Clothing,FALSE,87.39,0.2053,12,Cash,New
TXN005391,ST005,4/12/23,IL,Spring,22.5,Mild,Garden Tools,FALSE,33.06,0.2712,14,Debit Card,Regular
TXN007222,ST005,4/12/23,IL,Spring,24.9,Rain,Holiday Decorations,FALSE,82.49,0.2245,12,Credit Card,Premium
TXN005122,ST001,4/12/23,CA,Spring,27.2,Humid,Sunscreen,FALSE,43.4,0.2124,12,Cash,Regular
TXN008807,ST005,4/12/23,IL,Spring,11.3,Partly Cloudy,School Supplies,FALSE,88.49,0.2604,11,Credit Card,Regular
TXN007025,ST005,4/12/23,IL,Spring,15.6,Mild,Garden Tools,FALSE,66.08,0.2131,6,Credit Card,Regular
TXN004741,ST001,4/12/23,CA,Spring,14.6,Partly Cloudy,Rain Gear,FALSE,56.98,0.2376,9,Credit Card,Premium
TXN007701,ST003,4/12/23,NY,Spring,15,Mild,Spring Clothing,FALSE,57.12,0.19,11,Debit Card,Premium
TXN007248,ST005,4/12/23,IL,Spring,21.4,Clear,Allergy Medicine,FALSE,68.62,0.1887,11,Debit Card,Regular
TXN001081,ST003,4/12/23,NY,Spring,27.5,Humid,Cleaning Supplies,FALSE,33.19,0.2248,13,Debit Card,Regular
TXN009777,ST003,4/12/23,NY,Spring,22.4,Humid,Heaters,FALSE,33.12,0.2451,10,Cash,Premium
TXN008206,ST003,4/12/23,NY,Spring,23.5,Mild,Yard Tools,FALSE,108.43,0.154,4,Digital Wallet,Premium
TXN000921,ST005,4/12/23,IL,Spring,17.7,Mild,Garden Tools,FALSE,55.07,0.1943,9,Cash,Regular
TXN001159,ST005,4/12/23,IL,Spring,25.2,Partly Cloudy,Cleaning Supplies,FALSE,48.17,0.1918,6,Credit Card,Regular
TXN003397,ST002,4/12/23,TX,Spring,27.4,Rain,Allergy Medicine,FALSE,51.37,0.2426,12,Cash,Regular
TXN002794,ST003,4/12/23,NY,Spring,11.8,Rain,Garden Tools,FALSE,36.92,0.1508,8,Credit Card,Regular
TXN007457,ST005,4/12/23,IL,Spring,17.5,Mild,Rain Gear,FALSE,80.6,0.217,1,Credit Card,Regular
TXN001734,ST005,4/12/23,IL,Spring,15.4,Rain,Spring Clothing,FALSE,53.78,0.2013,7,Credit Card,Regular
TXN005648,ST003,4/12/23,NY,Spring,24.4,Sunny,Cleaning Supplies,FALSE,103.39,0.2008,14,Debit Card,Regular
TXN002968,ST002,4/12/23,TX,Spring,20.3,Mild,Spring Clothing,FALSE,120.83,0.2904,12,Credit Card,Regular
TXN001537,ST005,4/12/23,IL,Spring,18.8,Windy,Cleaning Supplies,FALSE,26.57,0.2453,4,Credit Card,Regular
TXN003627,ST003,4/12/23,NY,Spring,15.3,Mild,Allergy Medicine,FALSE,53.32,0.1994,7,Debit Card,Premium
TXN003484,ST004,4/12/23,FL,Spring,17.5,Mild,Garden Tools,FALSE,41.83,0.2496,4,Debit Card,Regular
TXN004655,ST004,4/12/23,FL,Spring,11.6,Partly Cloudy,Spring Clothing,FALSE,115.75,0.2713,4,Digital Wallet,Regular
TXN008088,ST001,4/12/23,CA,Spring,17.6,Mild,Cleaning Supplies,FALSE,38.69,0.2334,12,Debit Card,Regular
TXN002263,ST004,4/12/23,FL,Spring,24.1,Sunny,School Supplies,FALSE,50.71,0.2226,2,Credit Card,Premium
TXN007021,ST005,4/12/23,IL,Spring,15,Rain,Allergy Medicine,FALSE,40.54,0.2509,14,Credit Card,Regular
TXN009254,ST002,4/12/23,TX,Spring,20.2,Partly Cloudy,Home Decor,FALSE,47.65,0.2618,9,Credit Card,Regular
TXN005364,ST004,4/13/23,FL,Spring,22.3,Rain,Winter Clothing,FALSE,27.23,0.2798,10,Debit Card,Regular
TXN005226,ST003,4/13/23,NY,Spring,8.2,Rain,Air Conditioners,FALSE,108.35,0.1724,11,Cash,Regular
TXN001283,ST002,4/13/23,TX,Spring,27.3,Clear,Hot Beverages,FALSE,49.18,0.2215,13,Cash,Regular
TXN007982,ST004,4/13/23,FL,Spring,21.3,Partly Cloudy,Allergy Medicine,FALSE,33.23,0.3058,4,Credit Card,Premium
TXN002945,ST002,4/13/23,TX,Spring,17.1,Mild,Rain Gear,FALSE,54.39,0.266,5,Debit Card,Regular
TXN000298,ST004,4/13/23,FL,Spring,16.5,Clear,Garden Tools,FALSE,75.73,0.3159,10,Credit Card,Regular
TXN007512,ST001,4/13/23,CA,Spring,12.6,Mild,Cleaning Supplies,FALSE,52.74,0.1792,12,Credit Card,Regular
TXN006232,ST002,4/13/23,TX,Spring,18.5,Clear,Air Conditioners,FALSE,134.55,0.2641,3,Digital Wallet,Premium
TXN002770,ST003,4/13/23,NY,Spring,13.9,Rain,Winter Clothing,FALSE,28.81,0.2098,13,Digital Wallet,Premium
TXN002723,ST003,4/13/23,NY,Spring,27.8,Rain,Garden Tools,FALSE,54.07,0.1677,7,Debit Card,Premium
TXN008470,ST003,4/13/23,NY,Spring,11.1,Rain,Garden Tools,FALSE,50.58,0.2186,1,Debit Card,Regular
TXN009602,ST002,4/13/23,TX,Spring,19.3,Partly Cloudy,Spring Clothing,FALSE,54.47,0.2287,7,Debit Card,Regular
TXN008911,ST001,4/13/23,CA,Spring,15.6,Mild,Hot Beverages,FALSE,57.2,0.1539,9,Credit Card,Regular
TXN001425,ST002,4/13/23,TX,Spring,15,Mild,Cleaning Supplies,FALSE,86,0.2993,8,Credit Card,New
TXN006044,ST004,4/13/23,FL,Spring,16.6,Mild,Allergy Medicine,FALSE,93.86,0.2213,3,Credit Card,Premium
TXN003976,ST002,4/13/23,TX,Spring,21.4,Rain,Cleaning Supplies,FALSE,93.9,0.2948,6,Credit Card,New
TXN009879,ST002,4/13/23,TX,Spring,23.3,Partly Cloudy,Snow Equipment,FALSE,235.11,0.2783,9,Digital Wallet,Regular
TXN008010,ST003,4/13/23,NY,Spring,27.7,Partly Cloudy,Sunscreen,FALSE,47.84,0.2328,7,Debit Card,Regular
TXN004942,ST001,4/13/23,CA,Spring,21.3,Windy,Garden Tools,FALSE,161.13,0.2132,4,Credit Card,Regular
TXN001685,ST002,4/13/23,TX,Spring,15.3,Partly Cloudy,Sunscreen,FALSE,26.52,0.2674,2,Credit Card,Regular
TXN009305,ST005,4/13/23,IL,Spring,8.1,Rain,Spring Clothing,FALSE,93.87,0.2019,12,Debit Card,New
TXN004128,ST001,4/13/23,CA,Spring,22.2,Mild,Swimming Gear,FALSE,80.37,0.2031,7,Digital Wallet,Regular
TXN009037,ST003,4/13/23,NY,Spring,22.3,Rain,Outdoor Furniture,FALSE,101.12,0.2404,10,Credit Card,New
TXN008683,ST003,4/13/23,NY,Spring,8.4,Rain,Garden Tools,FALSE,63.05,0.1537,6,Credit Card,Regular
TXN005422,ST001,4/13/23,CA,Spring,12.1,Rain,Heaters,FALSE,93.37,0.2483,1,Debit Card,Regular
TXN002645,ST004,4/13/23,FL,Spring,18,Partly Cloudy,Halloween Items,FALSE,95.54,0.3034,2,Cash,Regular
TXN001232,ST001,4/13/23,CA,Spring,19.5,Partly Cloudy,Rain Gear,FALSE,21.73,0.2,8,Credit Card,Regular
TXN005796,ST002,4/13/23,TX,Spring,20.3,Rain,Air Conditioners,FALSE,56.23,0.2934,1,Credit Card,Regular
TXN003251,ST001,4/14/23,CA,Spring,18.9,Mild,Allergy Medicine,FALSE,32.76,0.2213,12,Cash,Premium
TXN002792,ST005,4/14/23,IL,Spring,23.7,Rain,Garden Tools,FALSE,113.77,0.2286,5,Credit Card,Regular
TXN001263,ST001,4/14/23,CA,Spring,20.5,Partly Cloudy,Rain Gear,FALSE,24.28,0.2421,13,Cash,New
TXN004049,ST004,4/14/23,FL,Spring,15.2,Clear,Allergy Medicine,FALSE,47.55,0.2626,9,Credit Card,Premium
TXN005801,ST005,4/14/23,IL,Spring,15.6,Mild,Cleaning Supplies,FALSE,39.16,0.2188,12,Credit Card,Regular
TXN002063,ST002,4/14/23,TX,Spring,11.6,Rain,Allergy Medicine,FALSE,49.42,0.2379,4,Debit Card,Regular
TXN004873,ST003,4/14/23,NY,Spring,21.7,Mild,Allergy Medicine,FALSE,84.68,0.1883,3,Digital Wallet,Regular
TXN004549,ST004,4/14/23,FL,Spring,10.7,Partly Cloudy,Cleaning Supplies,FALSE,33.61,0.2365,11,Credit Card,Premium
TXN002545,ST002,4/14/23,TX,Spring,17.7,Partly Cloudy,Spring Clothing,FALSE,114.51,0.2984,6,Cash,Premium
TXN003214,ST005,4/14/23,IL,Spring,25.8,Rain,Cleaning Supplies,FALSE,99.24,0.2437,8,Debit Card,Regular
TXN007253,ST001,4/14/23,CA,Spring,24.3,Rain,Rain Gear,FALSE,47.95,0.1889,8,Cash,Regular
TXN002032,ST001,4/14/23,CA,Spring,21.7,Partly Cloudy,Spring Clothing,FALSE,129.46,0.173,14,Debit Card,Regular
TXN007027,ST001,4/14/23,CA,Spring,22,Mild,Snow Equipment,FALSE,74.28,0.2146,2,Debit Card,Regular
TXN004882,ST005,4/14/23,IL,Spring,19.8,Rain,Garden Tools,FALSE,23.45,0.2574,6,Digital Wallet,Regular
TXN008592,ST002,4/14/23,TX,Spring,23.3,Mild,Allergy Medicine,FALSE,25.68,0.2886,12,Credit Card,Regular
TXN008359,ST005,4/14/23,IL,Spring,19.4,Sunny,Rain Gear,FALSE,39.57,0.2649,8,Credit Card,New
TXN009942,ST005,4/14/23,IL,Spring,22.1,Rain,Allergy Medicine,FALSE,131.66,0.2737,4,Credit Card,Regular
TXN004073,ST001,4/14/23,CA,Spring,16.7,Mild,Allergy Medicine,FALSE,21.72,0.1514,11,Digital Wallet,Regular
TXN001398,ST001,4/14/23,CA,Spring,20.2,Partly Cloudy,Snow Equipment,FALSE,116.01,0.2391,14,Digital Wallet,Regular
TXN001436,ST005,4/14/23,IL,Spring,24.5,Windy,Home Decor,FALSE,100.43,0.2223,10,Digital Wallet,Regular
TXN008731,ST001,4/14/23,CA,Spring,24.1,Mild,Allergy Medicine,FALSE,74.93,0.209,9,Debit Card,Regular
TXN001285,ST001,4/14/23,CA,Spring,22.4,Mild,Spring Clothing,FALSE,49.11,0.2171,3,Credit Card,Regular
TXN009895,ST004,4/15/23,FL,Spring,16.9,Rain,Allergy Medicine,FALSE,24.19,0.3036,8,Credit Card,Premium
TXN000914,ST004,4/15/23,FL,Spring,19.1,Mild,Spring Clothing,FALSE,71.5,0.2471,9,Credit Card,Premium
TXN004488,ST002,4/15/23,TX,Spring,27.5,Rain,Hot Beverages,FALSE,27.58,0.2686,12,Debit Card,Premium
TXN000913,ST001,4/15/23,CA,Spring,10.9,Rain,Spring Clothing,FALSE,38.43,0.1644,12,Cash,New
TXN006385,ST002,4/15/23,TX,Spring,21.4,Mild,Garden Tools,FALSE,97.08,0.2314,11,Debit Card,Regular
TXN000942,ST003,4/15/23,NY,Spring,16.4,Rain,Snow Equipment,FALSE,90.74,0.1627,5,Credit Card,New
TXN004632,ST001,4/15/23,CA,Spring,12.7,Mild,Swimming Gear,FALSE,47.45,0.1652,5,Credit Card,Regular
TXN004628,ST003,4/15/23,NY,Spring,21.8,Partly Cloudy,Rain Gear,FALSE,38.31,0.242,11,Debit Card,Premium
TXN006913,ST003,4/15/23,NY,Spring,21.2,Sunny,Spring Clothing,FALSE,29.07,0.2355,13,Digital Wallet,Regular
TXN006120,ST001,4/15/23,CA,Spring,19.9,Partly Cloudy,Allergy Medicine,FALSE,39.51,0.2066,11,Debit Card,Regular
TXN000236,ST001,4/15/23,CA,Spring,22.5,Mild,Garden Tools,FALSE,147.43,0.1539,8,Digital Wallet,Regular
TXN009401,ST002,4/15/23,TX,Spring,17.6,Mild,Cleaning Supplies,FALSE,56.18,0.2875,2,Cash,Regular
TXN006397,ST002,4/15/23,TX,Spring,14.4,Mild,Garden Tools,FALSE,106.42,0.291,13,Credit Card,Regular
TXN005246,ST005,4/15/23,IL,Spring,15.9,Rain,Allergy Medicine,FALSE,34.4,0.2152,3,Debit Card,Regular
TXN000711,ST005,4/15/23,IL,Spring,16.8,Partly Cloudy,Allergy Medicine,FALSE,54.84,0.232,8,Credit Card,Regular
TXN008510,ST001,4/15/23,CA,Spring,13.4,Rain,Spring Clothing,FALSE,35.95,0.1671,14,Debit Card,Regular
TXN000872,ST001,4/15/23,CA,Spring,14.7,Mild,Summer Clothing,FALSE,63.98,0.1642,11,Cash,Premium
TXN003353,ST004,4/15/23,FL,Spring,19.7,Mild,Garden Tools,FALSE,81.48,0.303,1,Credit Card,Premium
TXN006389,ST004,4/15/23,FL,Spring,20.9,Rain,Garden Tools,FALSE,39.19,0.2473,8,Digital Wallet,New
TXN001919,ST004,4/15/23,FL,Spring,20.3,Rain,Air Conditioners,FALSE,19.75,0.2355,14,Cash,Premium
TXN000149,ST004,4/15/23,FL,Spring,24.4,Sunny,Garden Tools,FALSE,47.22,0.2877,9,Cash,Premium
TXN002171,ST001,4/15/23,CA,Spring,15.6,Clear,Spring Clothing,FALSE,42.82,0.2292,11,Digital Wallet,Regular
TXN003881,ST003,4/15/23,NY,Spring,9.9,Partly Cloudy,Allergy Medicine,FALSE,55.46,0.2264,11,Credit Card,New
TXN000946,ST002,4/15/23,TX,Spring,20.5,Rain,Rain Gear,FALSE,56.28,0.2163,11,Credit Card,Regular
TXN004408,ST005,4/15/23,IL,Spring,18.6,Mild,Cleaning Supplies,FALSE,18.69,0.2755,8,Debit Card,New
TXN002654,ST004,4/15/23,FL,Spring,24.9,Mild,Allergy Medicine,FALSE,18.24,0.2436,6,Credit Card,Regular
TXN003118,ST003,4/15/23,NY,Spring,15.4,Partly Cloudy,Garden Tools,FALSE,20.32,0.2217,9,Credit Card,Regular
TXN002925,ST003,4/15/23,NY,Spring,24,Partly Cloudy,Cleaning Supplies,FALSE,44.57,0.2122,7,Credit Card,Regular
TXN000501,ST001,4/16/23,CA,Spring,19,Partly Cloudy,Cleaning Supplies,FALSE,72.89,0.2445,6,Cash,Regular
TXN008901,ST001,4/16/23,CA,Spring,19.2,Partly Cloudy,Cleaning Supplies,FALSE,54.66,0.1593,10,Credit Card,Regular
TXN005716,ST005,4/16/23,IL,Spring,11.6,Mild,Swimming Gear,FALSE,59.02,0.1933,6,Debit Card,New
TXN005633,ST005,4/16/23,IL,Spring,20.6,Mild,Cleaning Supplies,FALSE,18.36,0.1825,14,Credit Card,New
TXN004017,ST003,4/16/23,NY,Spring,12.9,Mild,Hot Beverages,FALSE,141.92,0.219,2,Cash,New
TXN004315,ST002,4/16/23,TX,Spring,18.2,Rain,Hot Beverages,FALSE,85.2,0.2889,5,Debit Card,Regular
TXN002698,ST004,4/16/23,FL,Spring,18.3,Mild,Garden Tools,FALSE,88.41,0.235,8,Credit Card,Premium
TXN006311,ST002,4/16/23,TX,Spring,14.4,Mild,Cleaning Supplies,FALSE,41.88,0.2764,8,Cash,Regular
TXN008834,ST004,4/16/23,FL,Spring,27.1,Mild,Cleaning Supplies,FALSE,58.4,0.2529,3,Credit Card,Regular
TXN008337,ST001,4/16/23,CA,Spring,18.1,Mild,Sunscreen,FALSE,80.76,0.2361,11,Cash,Premium
TXN001573,ST005,4/16/23,IL,Spring,16.7,Clear,Spring Clothing,FALSE,56.82,0.2448,13,Cash,Regular
TXN002332,ST004,4/16/23,FL,Spring,21.7,Partly Cloudy,Garden Tools,FALSE,36.39,0.2908,1,Cash,Regular
TXN004871,ST002,4/16/23,TX,Spring,16.6,Mild,Cleaning Supplies,FALSE,57.01,0.2916,6,Debit Card,Regular
TXN007803,ST004,4/16/23,FL,Spring,13.3,Partly Cloudy,School Supplies,FALSE,126.92,0.2705,8,Credit Card,Premium
TXN002727,ST003,4/16/23,NY,Spring,19.5,Mild,Allergy Medicine,FALSE,33.04,0.1934,10,Credit Card,Regular
TXN003311,ST003,4/16/23,NY,Spring,15.6,Partly Cloudy,Yard Tools,FALSE,29.38,0.1673,5,Credit Card,Regular
TXN004161,ST001,4/16/23,CA,Spring,10.2,Partly Cloudy,Summer Clothing,FALSE,79.72,0.2403,7,Digital Wallet,Regular
TXN005482,ST003,4/16/23,NY,Spring,9.5,Mild,Allergy Medicine,FALSE,36.58,0.2161,7,Credit Card,Premium
TXN004332,ST003,4/16/23,NY,Spring,25.7,Rain,Spring Clothing,FALSE,85.21,0.2114,9,Cash,Regular
TXN002319,ST003,4/16/23,NY,Spring,17.2,Mild,Air Conditioners,FALSE,45.86,0.2155,9,Debit Card,Regular
TXN002056,ST004,4/16/23,FL,Spring,23,Mild,Spring Clothing,FALSE,79.55,0.231,5,Credit Card,New
TXN006866,ST004,4/16/23,FL,Spring,20.7,Rain,Cleaning Supplies,FALSE,70.65,0.2937,2,Credit Card,Premium
TXN002741,ST002,4/16/23,TX,Spring,20,Mild,Rain Gear,FALSE,87.09,0.2555,7,Debit Card,Regular
TXN007551,ST004,4/16/23,FL,Spring,18.2,Rain,Cleaning Supplies,FALSE,43.71,0.3088,5,Credit Card,Premium
TXN004123,ST005,4/16/23,IL,Spring,20.8,Mild,Rain Gear,FALSE,53.42,0.2572,4,Debit Card,Regular
TXN009645,ST005,4/16/23,IL,Spring,22.5,Clear,Halloween Items,FALSE,97.64,0.1866,10,Credit Card,Premium
TXN005584,ST004,4/16/23,FL,Spring,11.8,Mild,Outdoor Furniture,FALSE,70.43,0.2309,12,Credit Card,Premium
TXN003281,ST003,4/16/23,NY,Spring,20.8,Mild,Spring Clothing,FALSE,69.36,0.2332,13,Credit Card,Regular
TXN001204,ST003,4/16/23,NY,Spring,24.7,Rain,Spring Clothing,FALSE,37.8,0.1732,6,Debit Card,Regular
TXN002246,ST002,4/17/23,TX,Spring,26.7,Partly Cloudy,Rain Gear,FALSE,95.01,0.2573,7,Credit Card,Regular
TXN003007,ST002,4/17/23,TX,Spring,21.7,Partly Cloudy,Swimming Gear,FALSE,61.13,0.2251,1,Credit Card,Regular
TXN004433,ST005,4/17/23,IL,Spring,17.4,Rain,Garden Tools,FALSE,103.14,0.2146,3,Cash,Regular
TXN007187,ST002,4/17/23,TX,Spring,23.9,Partly Cloudy,Sunscreen,FALSE,48.62,0.2812,14,Debit Card,Regular
TXN005309,ST005,4/17/23,IL,Spring,16.7,Windy,Rain Gear,FALSE,32.28,0.266,13,Credit Card,Premium
TXN009789,ST005,4/17/23,IL,Spring,12.2,Mild,Rain Gear,FALSE,55.07,0.25,4,Credit Card,Premium
TXN007342,ST004,4/17/23,FL,Spring,23,Sunny,Garden Tools,FALSE,44.18,0.2689,4,Debit Card,Regular
TXN008106,ST003,4/17/23,NY,Spring,18.4,Partly Cloudy,Spring Clothing,FALSE,35.33,0.206,3,Digital Wallet,Regular
TXN006259,ST003,4/17/23,NY,Spring,15.5,Sunny,Garden Tools,FALSE,58.69,0.1727,3,Debit Card,New
TXN001768,ST001,4/17/23,CA,Spring,19.5,Rain,Spring Clothing,FALSE,113.27,0.183,9,Credit Card,New
TXN009302,ST005,4/17/23,IL,Spring,14.8,Rain,Spring Clothing,FALSE,93.29,0.2741,8,Debit Card,Premium
TXN006452,ST002,4/17/23,TX,Spring,18.7,Partly Cloudy,Cleaning Supplies,FALSE,34.09,0.2124,11,Debit Card,Regular
TXN007146,ST001,4/17/23,CA,Spring,21.7,Partly Cloudy,Air Conditioners,FALSE,19.22,0.1969,10,Debit Card,Regular
TXN002214,ST005,4/17/23,IL,Spring,24.1,Clear,Spring Clothing,FALSE,47.53,0.2603,7,Credit Card,Regular
TXN004427,ST003,4/17/23,NY,Spring,24.2,Partly Cloudy,School Supplies,FALSE,24.3,0.1737,11,Digital Wallet,New
TXN003846,ST002,4/17/23,TX,Spring,23.1,Windy,Garden Tools,FALSE,105.81,0.2778,2,Debit Card,Regular
TXN002636,ST002,4/17/23,TX,Spring,11.3,Mild,Allergy Medicine,FALSE,142.54,0.266,3,Debit Card,Regular
TXN002396,ST002,4/17/23,TX,Spring,20.5,Rain,Holiday Decorations,FALSE,37.48,0.2748,1,Credit Card,Regular
